store_id,retailer,country,state,store_name,place_id,place_name,location_setting,mapping_confidence,evidence_basis,evidence_url,verified_at,previous_venue_id,review_status,usable_for_network
specsavers-3215,Specsavers,Australia,SA,Munno Para S/C,place-au-sa-munno-para-shopping-centre,Munno Para Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/munnopara,2026-09-01,sa-munno-para,Accepted,true
opsm-1289,OPSM,Australia,SA,OPSM Mitcham,place-au-sa-mitcham-shopping-centre,Mitcham Shopping Centre,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3627,Specsavers,Australia,SA,Mitcham,place-au-sa-mitcham-shopping-centre,Mitcham Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/mitcham,2026-09-01,sa-mitcham,Accepted,true
opsm-2930,OPSM,Australia,SA,OPSM Brickworks,place-au-sa-brickworks-marketplace,Brickworks Marketplace,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3569,Specsavers,Australia,SA,Brickworks Marketplace,place-au-sa-brickworks-marketplace,Brickworks Marketplace,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/thebarton,2026-09-01,sa-brickworks-marketplace,Accepted,true
independent-other-optical-osm-au-node-949241785,Independent / Other optical,Australia,SA,See Optometry,corridor-au-sa-victor-harbor-hindmarsh-road,Hindmarsh Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/node/949241785,2026-09-01,,Accepted,true
opsm-7082,OPSM,Australia,SA,OPSM Victor Harbor,corridor-au-sa-victor-harbor-torrens-street,Torrens Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3573,Specsavers,Australia,SA,Victor Central,place-au-sa-victor-central,Victor Central,Shopping Centre,High,Official store name and address explicitly identify Victor Central,https://www.specsavers.com.au/stores/victor-harbor,2026-09-02,,Accepted,true
opsm-1081,OPSM,Australia,SA,OPSM West Lakes,place-au-sa-westfield-west-lakes,Westfield West Lakes,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,sa-blvd-lakes-west,Accepted,true
oscar-wylee-146,Oscar Wylee,Australia,SA,West Lakes,place-au-sa-westfield-west-lakes,Westfield West Lakes,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-west-lakes.html,2026-09-01,sa-lakes-west-westfield,Accepted,true
specsavers-3375,Specsavers,Australia,SA,West Lakes Westfield,place-au-sa-westfield-west-lakes,Westfield West Lakes,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/westlakes,2026-09-01,sa-lakes-west-westfield,Accepted,true
opsm-1583,OPSM,Australia,SA,OPSM Whyalla,place-au-sa-whyalla-westland-shopping-centre,Whyalla Westland Shopping Centre,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3388,Specsavers,Australia,SA,Whyalla Westland S/C,place-au-sa-whyalla-westland-shopping-centre,Whyalla Westland Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/whyalla,2026-09-01,sa-westland-whyalla,Accepted,true
opsm-1573,OPSM,Australia,SA,OPSM Woodcroft,corridor-au-sa-woodcroft-cnr-bains-panalatinga-road,Cnr Bains & Panalatinga Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
independent-other-optical-osm-ne-node-5248095657,Independent / Other optical,New Zealand,Southland,Martin+Lobb,corridor-nz-southland-invercargil-don-street,Don Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/node/5248095657,2026-09-01,,Accepted,false
opsm-nz-2910,OPSM,New Zealand,Southland,OPSM Invercargill,corridor-nz-southland-invercargill-esk-street,Esk Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.co.nz/find-store,2026-09-01,,Accepted,true
specsavers-nz-3835,Specsavers,New Zealand,Southland,Invercargill,corridor-nz-southland-invercargill-kelvin-street,Kelvin Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.co.nz/stores/invercargill,2026-09-01,,Accepted,true
independent-other-optical-osm-ne-node-5625853837,Independent / Other optical,New Zealand,Southland,Southland Eye Specialists,place-nz-southland-southland-eye-specialists,Southland Eye Specialists,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.openstreetmap.org/node/5625853837,2026-09-01,southland-eye-southland-specialists,Accepted,false
independent-other-optical-osm-au-node-12319412167,Independent / Other optical,Australia,TAS,Bupa,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/12319412167,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-10657322959,Independent / Other optical,Australia,TAS,Bupa Optical,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/10657322959,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-2597738483,Independent / Other optical,Australia,TAS,Davis Eye Care,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/2597738483,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-9988342653,Independent / Other optical,Australia,TAS,Davis Eyecare,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/9988342653,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-1808405751,Independent / Other optical,Australia,TAS,Eyelines,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.eyelines.com.au/,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-2678282621,Independent / Other optical,Australia,TAS,Eyelines,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/2678282621,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-9882917847,Independent / Other optical,Australia,TAS,Optometry Tasmania,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/9882917847,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-2376749009,Independent / Other optical,Australia,TAS,Optomeyes,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/2376749009,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-3148788170,Independent / Other optical,Australia,TAS,Optomeyes,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/3148788170,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-3919500461,Independent / Other optical,Australia,TAS,Total Eyecare,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/3919500461,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-4613613189,Independent / Other optical,Australia,TAS,Total Eyecare,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/4613613189,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-2746896734,Independent / Other optical,Australia,TAS,Chris Dobson Optometrist,corridor-au-tas-burnie-wilmot-street,Wilmot Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/node/2746896734,2026-09-01,,Accepted,true
opsm-2287,OPSM,Australia,TAS,OPSM Burnie,corridor-au-tas-burnie-mount-street,Mount Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3543,Specsavers,Australia,TAS,Burnie,corridor-au-tas-burnie-wilson-street,Wilson Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/burnie,2026-09-01,,Accepted,true
independent-other-optical-osm-au-node-9983421754,Independent / Other optical,Australia,TAS,Eyelines,corridor-au-tas-devonport-rooke-street,Rooke Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/node/9983421754,2026-09-01,,Accepted,true
opsm-2294,OPSM,Australia,TAS,OPSM Devonport,corridor-au-tas-devonport-rooke-street,Rooke Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3585,Specsavers,Australia,TAS,Devonport,corridor-au-tas-devonport-rooke-street,Rooke Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/devonport,2026-09-01,,Accepted,true
opsm-1662,OPSM,Australia,TAS,OPSM Glenorchy,corridor-au-tas-glenorchy-main-road,Main Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3515,Specsavers,Australia,TAS,Glenorchy,place-au-tas-northgate-shopping-centre,Northgate Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/glenorchy,2026-09-01,tas-northgate,Accepted,true
bailey-nelson-hobart,Bailey Nelson,Australia,TAS,Bailey Nelson Hobart,place-au-tas-the-cat-fiddle-arcade,The Cat & Fiddle Arcade,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://baileynelson.com.au/pages/optometrist-hobart,2026-09-01,,Accepted,true
opsm-2293,OPSM,Australia,TAS,OPSM Hobart Collins St,place-au-tas-the-cat-fiddle-arcade,The Cat & Fiddle Arcade,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
oscar-wylee-56,Oscar Wylee,Australia,TAS,Cat & Fiddle Arcade Hobart,place-au-tas-the-cat-fiddle-arcade,The Cat & Fiddle Arcade,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-hobart.html,2026-09-01,tas-and-arcade-cat-fiddle-hobart,Accepted,true
specsavers-3495,Specsavers,Australia,TAS,Hobart,place-au-tas-the-cat-fiddle-arcade,The Cat & Fiddle Arcade,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/hobart,2026-09-01,tas-and-arcade-cat-fiddle-the,Accepted,true
opsm-1666,OPSM,Australia,TAS,OPSM Kingsmeadow,corridor-au-tas-kings-meadows-hobart-road,Hobart Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3641,Specsavers,Australia,TAS,Kings Meadows,place-au-tas-meadow-mews-plaza,Meadow Mews Plaza,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/kingsmeadows,2026-09-01,tas-meadow-mews-plaza,Accepted,true
opsm-2292,OPSM,Australia,TAS,OPSM Kingston,place-au-tas-kingston-plaza,Kingston Plaza,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,tas-kingston-plaza,Accepted,true
specsavers-3547,Specsavers,Australia,TAS,Kingston,corridor-au-tas-kingston-channel-highway,Channel Highway,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/kingston,2026-09-01,,Accepted,true
opsm-2291,OPSM,Australia,TAS,OPSM Launceston,corridor-au-tas-launceston-brisbane-street,Brisbane Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
oscar-wylee-110,Oscar Wylee,Australia,TAS,Launceston,corridor-au-tas-launceston-brisbane-street,Brisbane Street,High Street,High,Official store page describes a Brisbane Street CBD shop opposite Quadrant Mall,https://www.oscarwylee.com.au/locations/locations/optometrist-launceston.html,2026-09-02,,Accepted,true
specsavers-3325,Specsavers,Australia,TAS,Launceston,corridor-au-tas-launceston-brisbane-street,Brisbane Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/launceston,2026-09-01,,Accepted,true
opsm-2290,OPSM,Australia,TAS,OPSM Moonah,corridor-au-tas-moonah-main-road,Main Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
opsm-2289,OPSM,Australia,TAS,OPSM Rosny,corridor-au-tas-rosny-bayfield-street,Bayfield Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3421,Specsavers,Australia,TAS,Rosny Park Eastlands S/C,place-au-tas-rosny-park-eastlands-shopping-centre,Rosny Park Eastlands Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/rosnypark,2026-09-01,tas-eastlands-park-rosny,Accepted,true
bailey-nelson-hobart-eastlands,Bailey Nelson,Australia,TAS,Bailey Nelson Hobart Eastlands,place-au-tas-hobart-eastlands,Hobart Eastlands,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://baileynelson.com.au/pages/optometrist-hobart-eastlands,2026-09-01,tas-eastlands-hobart,Accepted,true
independent-other-optical-osm-au-node-2365319231,Independent / Other optical,Australia,TAS,Total Eyecare Optometrists,,,Uncertain,Uncertain,Location setting needs consultant review,https://totaleyecare.com.au/,2026-09-01,,Needs review,true
independent-other-optical-osm-au-node-6057522187,Independent / Other optical,Australia,TAS,Ian Liley Optometrist,corridor-au-tas-ulverstone-king-edward-street,King Edward Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/node/6057522187,2026-09-01,,Accepted,true
opsm-2288,OPSM,Australia,TAS,OPSM Wynyard,corridor-au-tas-wynyard-goldie-street,Goldie Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
independent-other-optical-osm-ne-node-4584902658,Independent / Other optical,New Zealand,Taranaki,Taranaki Eye Centre,place-nz-taranaki-taranaki-eye-centre,Taranaki Eye Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.openstreetmap.org/node/4584902658,2026-09-01,taranaki-eye-taranaki,Accepted,false
independent-other-optical-osm-ne-node-4584902719,Independent / Other optical,New Zealand,Taranaki,Vivian Optometrists,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/4584902719,2026-09-01,,Needs review,false
